FileID,Word Num,Normalized,Language,w/n/naw,Element
kmir0002,2,"Κύριε,",grc,w,"<w xml:id=""kmir0002-2"" xml:lang=""grc""><expan><abbr>Κύ</abbr><ex>ρι</ex><abbr>ε</abbr></expan>,</w>"
kmir0002,3,το͂ν,grc,w,"<w xml:id=""kmir0002-3"" xml:lang=""grc"">τ<supplied reason=""lost"">ο͂ν</supplied></w>"
kmir0002,4,δούλον,grc,w,"<w xml:id=""kmir0002-4"" xml:lang=""grc""><supplied reason=""lost"">δ</supplied>ούλον</w>"
kmir0002,5,σου,grc,w,"<w xml:id=""kmir0002-5"" xml:lang=""grc"">σου</w>"
kmir0002,6,ΜΝΧΑ,grc,naw,"<orig xml:id=""kmir0002-6"" xml:lang=""grc"">ΜΝΧΑ</orig>"
kmir0002,7,ΑΡΑΩΤΗΣ,grc,naw,"<orig xml:id=""kmir0002-7"" xml:lang=""grc"">ΑΡΑΩΤΗΣ</orig>"
lydd0002,1,Οἱ,grc,w,"<w xml:id=""lydd0002-1"" xml:lang=""grc"">Οἱ</w>"
lydd0002,2,μέν,grc,w,"<w xml:id=""lydd0002-2"" xml:lang=""grc"">μέν</w>"
lydd0002,3,προεδπεύσαντες,grc,w,"<w xml:id=""lydd0002-3"" xml:lang=""grc"">προεδπεύσαντες</w>"
lydd0002,4,ἄστεος,grc,w,"<w xml:id=""lydd0002-4"" xml:lang=""grc"">ἄστεος</w>"
lydd0002,5,πάλαι,grc,w,"<w xml:id=""lydd0002-5"" xml:lang=""grc"">πάλαι</w>"
lydd0002,6,τοῦ,grc,w,"<w xml:id=""lydd0002-6"" xml:lang=""grc"">τοῦ</w>"
lydd0002,7,Χριστολαμπρου,grc,w,"<w xml:id=""lydd0002-7"" xml:lang=""grc"">Χριστολαμπ<supplied reason=""lost"">ρ</supplied>ου</w>"
lydd0002,8,τοῦ,grc,w,"<w xml:id=""lydd0002-8"" xml:lang=""grc"">τοῦ</w>"
lydd0002,9,δε,grc,w,"<w xml:id=""lydd0002-9"" xml:lang=""grc"">δε</w>"
lydd0002,10,σεμνοποιμένες,grc,w,"<w xml:id=""lydd0002-10"" xml:lang=""grc"">σεμνοποιμένες</w>"
lydd0002,11,καλλοπίσαντες,grc,w,"<w xml:id=""lydd0002-11"" xml:lang=""grc"">καλλοπίσαντες</w>"
lydd0002,12,τὸν,grc,w,"<w xml:id=""lydd0002-12"" xml:lang=""grc""><unclear>τ</unclear>ὸν</w>"
lydd0002,13,δε,grc,w,"<w xml:id=""lydd0002-13"" xml:lang=""grc"">δε</w>"
lydd0002,14,τόν,grc,w,"<w xml:id=""lydd0002-14"" xml:lang=""grc"">τόν</w>"
lydd0002,15,λαμπρὸν,grc,w,"<w xml:id=""lydd0002-15"" xml:lang=""grc"">λαμ<supplied reason=""lost"">πρ</supplied>ὸν</w>"
lydd0002,16,δόμον,grc,w,"<w xml:id=""lydd0002-16"" xml:lang=""grc"">δόμον</w>"
lydd0003,1,Θωμᾶς,grc,w,"<w xml:id=""lydd0003-1"" xml:lang=""grc"">Θωμᾶ<supplied reason=""omitted"">ς</supplied></w>"
lydd0003,2,ὑὸς,grc,w,"<w xml:id=""lydd0003-2"" xml:lang=""grc"">ὑὸς</w>"
lydd0003,3,Ἰούδας·,grc,w,"<w xml:id=""lydd0003-3"" xml:lang=""grc"">Ἰούδας·</w>"
lydd0003,4,Ἀντίωχος,grc,w,"<w xml:id=""lydd0003-4"" xml:lang=""grc"">Ἀντίωχος</w>"
lydd0003,5,ὑὸς,grc,w,"<w xml:id=""lydd0003-5"" xml:lang=""grc"">ὑὸς</w>"
lydd0003,6,Ἰούδας,grc,w,"<w xml:id=""lydd0003-6"" xml:lang=""grc"">Ἰούδας</w>"
lydd0004,1,Οὗτος,grc,w,"<w xml:id=""lydd0004-1"" xml:lang=""grc"">Ο<unclear>ὗτ</unclear><supplied reason=""undefined"">ος</supplied></w>"
lydd0004,2,ὁ,grc,w,"<w xml:id=""lydd0004-2"" xml:lang=""grc"">ὁ</w>"
lydd0004,3,τόπος,grc,w,"<w xml:id=""lydd0004-3"" xml:lang=""grc"">τόπος</w>"
lydd0004,4,Ἰητρο,grc,w,"<w xml:id=""lydd0004-4"" xml:lang=""grc"">Ἰ<unclear>η</unclear>τρο</w>"
lydd0004,5,Θίνου,grc,w,"<w xml:id=""lydd0004-5"" xml:lang=""grc"">Θίνου</w>"
lydd0004,6,φροντιστοῦ,grc,w,"<w xml:id=""lydd0004-6"" xml:lang=""grc"">φροντιστοῦ</w>"
lydd0004,7,ὀρφανῶν.,grc,w,"<w xml:id=""lydd0004-7"" xml:lang=""grc"">ὀρφανῶν.</w>"
maon0002,1,Ἁγίου,grc,w,"<w xml:id=""maon0002-1"" xml:lang=""grc""><expan><abbr>Ἁγ</abbr><ex>ίου</ex></expan></w>"
maon0002,2,Στεφάνου,grc,w,"<w xml:id=""maon0002-2"" xml:lang=""grc""><expan><abbr>Στεφάν</abbr><ex>ου</ex></expan></w>"
maon0002,3,Μωναειτῶν.,grc,w,"<w xml:id=""maon0002-3"" xml:lang=""grc"">Μωναειτῶν.</w>"
qasr0001,1,Νηεκρικρύφιον,grc,w,"<w xml:id=""qasr0001-1"" xml:lang=""grc""><expan><abbr>Ν<supplied reason=""omitted"">η</supplied>εκρι</abbr><ex>κρ</ex><abbr>ύφι</abbr><ex>ον</ex></expan></w>"
qasr0002,1,Ἁγία,grc,w,"<w xml:id=""qasr0002-1"" xml:lang=""grc"">Ἁγία</w>"
qasr0002,2,"Σαλώμη,",grc,w,"<w xml:id=""qasr0002-2"" xml:lang=""grc"">Σαλώμη,</w>"
qasr0002,3,ἐλέησον,grc,w,"<w xml:id=""qasr0002-3"" xml:lang=""grc"">ἐλέησον</w>"
qasr0002,4,Ζαχαρίαν,grc,w,"<w xml:id=""qasr0002-4"" xml:lang=""grc"">Ζαχαρίαν</w>"
qasr0002,5,υἱοῦ̣,grc,w,"<w xml:id=""qasr0002-5"" xml:lang=""grc""><unclear>υ</unclear><supplied reason=""omitted"">ἱο</supplied><unclear>ῦ</unclear>̣</w>"
qasr0002,6,Κυρίλλου·,grc,w,"<w xml:id=""qasr0002-6"" xml:lang=""grc"">Κυρίλλου·</w>"
qasr0002,7,ἀμήν.,grc,w,"<w xml:id=""qasr0002-7"" xml:lang=""grc"">ἀμήν.</w>"
qasr0002,8,"Κύριε,",grc,w,"<w xml:id=""qasr0002-8"" xml:lang=""grc"">Κύριε,</w>"
qasr0002,9,ἐλέησον,grc,w,"<w xml:id=""qasr0002-9"" xml:lang=""grc""><supplied reason=""lost"">ἐλέησον</supplied></w>"
qasr0002,10,τὸν,grc,w,"<w xml:id=""qasr0002-10"" xml:lang=""grc"">τὸν</w>"
qasr0002,11,ἀδελφὸς,grc,w,"<w xml:id=""qasr0002-11"" xml:lang=""grc"">ἀδελφὸς</w>"
qasr0002,12,Κύριλλος.,grc,w,"<w xml:id=""qasr0002-12"" xml:lang=""grc""><supplied reason=""lost"">Κύρ</supplied>ιλλος.</w>"
qasr0003,1,Ἱερὸν,grc,w,"<w xml:id=""qasr0003-1"" xml:lang=""grc"">Ἱερὸν</w>"
qasr0003,2,τῖς,grc,w,"<w xml:id=""qasr0003-2"" xml:lang=""grc"">τῖς</w>"
qasr0003,3,ἁγίας,grc,w,"<w xml:id=""qasr0003-3"" xml:lang=""grc"">ἁγία<supplied reason=""omitted"">ς</supplied></w>"
qasr0003,4,Σαλώμης,grc,w,"<w xml:id=""qasr0003-4"" xml:lang=""grc"">Σαλώμη<supplied reason=""omitted"">ς</supplied></w>"
qasr0004,1,Ἄμβας,grc,w,"<w xml:id=""qasr0004-1"" xml:lang=""grc"">Ἄμβας</w>"
qasr0004,2,Ἀγάπης,grc,w,"<w xml:id=""qasr0004-2"" xml:lang=""grc"">Ἀγάπης</w>"
qasr0004,3,ὁ,grc,w,"<w xml:id=""qasr0004-3"" xml:lang=""grc"">ὁ</w>"
qasr0004,4,ἁμαρτολὸς,grc,w,"<w xml:id=""qasr0004-4"" xml:lang=""grc"">ἁμα<supplied reason=""omitted"">ρ</supplied>τολὸς</w>"
qasr0004,5,δηακὸν,grc,w,"<w xml:id=""qasr0004-5"" xml:lang=""grc"">δηακὸν</w>"
qasr0004,6,τῆς,grc,w,"<w xml:id=""qasr0004-6"" xml:lang=""grc"">τῆς</w>"
qasr0004,7,ἁγήας,grc,w,"<w xml:id=""qasr0004-7"" xml:lang=""grc"">ἁγήα<supplied reason=""omitted"">ς</supplied></w>"
qasr0004,8,Σαλόμης,grc,w,"<w xml:id=""qasr0004-8"" xml:lang=""grc"">Σαλόμη<supplied reason=""omitted"">ς</supplied></w>"
qasr0004,9,ἔθηκε.,grc,w,"<w xml:id=""qasr0004-9"" xml:lang=""grc""><unclear>ἔθ</unclear><supplied reason=""omitted"">ηκ</supplied>ε.</w>"
qasr0005,1,Ἁγία,grc,w,"<w xml:id=""qasr0005-1"" xml:lang=""grc""><expan><abbr>Ἁ</abbr><ex>γ</ex><abbr>ί</abbr><ex>α</ex></expan></w>"
qasr0005,2,Σαλώμη,grc,w,"<w xml:id=""qasr0005-2"" xml:lang=""grc""><expan><abbr>Σα</abbr><ex>λώμη</ex></expan></w>"
qasr0005,3,Ἰησοῦς,grc,w,"<w xml:id=""qasr0005-3"" xml:lang=""grc""><expan><abbr>Ἰ</abbr><ex>ησοῦ</ex><abbr>ς</abbr></expan></w>"
qasr0005,4,Χριστός,grc,w,"<w xml:id=""qasr0005-4"" xml:lang=""grc""><expan><abbr>Χ</abbr><ex>ριστό</ex><abbr>ς</abbr></expan></w>"
qasr0006,1,χαράχαῖρεΧριστὲἈμήν,grc,w,"<w xml:id=""qasr0006-1"" xml:lang=""grc""><choice><unclear><expan><abbr>χα</abbr><ex>ρά</ex></expan></unclear><unclear><expan><abbr>χα</abbr><ex>ῖρε</ex></expan></unclear><expan><abbr>Χ</abbr><ex>ριστὲ</ex></expan><unclear><expan><abbr>Ἀ</abbr><ex>μήν</ex></expan></unclear></choice></w>"
qasr0006,2,|,grc,w,"<w xml:id=""qasr0006-2"" xml:lang=""grc"">|</w>"
qasr0006,3,"Κύριε,",grc,w,"<w xml:id=""qasr0006-3"" xml:lang=""grc""><expan><abbr>Κ</abbr><ex>ύρι</ex><abbr>ε</abbr></expan>,</w>"
qasr0006,4,ἐλέησων,grc,w,"<w xml:id=""qasr0006-4"" xml:lang=""grc"">ἐλέησων</w>"
qasr0006,5,τὸν,grc,w,"<w xml:id=""qasr0006-5"" xml:lang=""grc"">τὸν</w>"
qasr0006,6,δοῦλόν,grc,w,"<w xml:id=""qasr0006-6"" xml:lang=""grc"">δοῦλόν</w>"
qasr0006,7,σου,grc,w,"<w xml:id=""qasr0006-7"" xml:lang=""grc"">σου</w>"
qasr0006,8,Ζαχαρήα.,grc,w,"<w xml:id=""qasr0006-8"" xml:lang=""grc"">Ζαχαρήα.</w>"
qasr0006,9,"Κύριε,",grc,w,"<w xml:id=""qasr0006-9"" xml:lang=""grc""><expan><abbr>Κ</abbr><ex>ύρι</ex><abbr>ε</abbr></expan>,</w>"
qasr0006,10,ἐλέησον.,grc,w,"<w xml:id=""qasr0006-10"" xml:lang=""grc"">ἐλέησον.</w>"
qasr0006,11,"Κύριε,",grc,w,"<w xml:id=""qasr0006-11"" xml:lang=""grc""><expan><abbr>Κ</abbr><ex>ύρι</ex><abbr>ε</abbr></expan>,</w>"
qasr0006,12,ἐλέησον,grc,w,"<w xml:id=""qasr0006-12"" xml:lang=""grc"">ἐλέησον</w>"
qasr0006,13,τὸν,grc,w,"<w xml:id=""qasr0006-13"" xml:lang=""grc""><expan><abbr>τ</abbr><ex>ὸν</ex></expan></w>"
qasr0006,14,Ῥάντη.,grc,w,"<w xml:id=""qasr0006-14"" xml:lang=""grc"">Ῥάντη.</w>"
qasr0007,1,"Μνήστητη,",grc,w,"<w xml:id=""qasr0007-1"" xml:lang=""grc"">Μνήστητη,</w>"
qasr0007,2,"Κύριε,",grc,w,"<w xml:id=""qasr0007-2"" xml:lang=""grc""><expan><abbr>Κ</abbr><ex>ύρι</ex><abbr>ε</abbr></expan>,</w>"
qasr0007,3,τοῦ,grc,w,"<w xml:id=""qasr0007-3"" xml:lang=""grc"">τοῦ</w>"
qasr0007,4,δούλου,grc,w,"<w xml:id=""qasr0007-4"" xml:lang=""grc"">δούλου</w>"
qasr0007,5,σου,grc,w,"<w xml:id=""qasr0007-5"" xml:lang=""grc"">σου</w>"
qasr0007,6,Οσομεν,grc,w,"<w xml:id=""qasr0007-6"" xml:lang=""grc""><unclear>Ο</unclear>σομε<unclear>ν</unclear></w>"
qasr0007,7,κὲ,grc,w,"<w xml:id=""qasr0007-7"" xml:lang=""grc"">κὲ</w>"
qasr0007,8,ὁμοῦ,grc,w,"<w xml:id=""qasr0007-8"" xml:lang=""grc"">ὁ<unclear>μ</unclear>οῦ</w>"
qasr0007,9,Ῥήσου,grc,w,"<w xml:id=""qasr0007-9"" xml:lang=""grc"">Ῥήσο<supplied reason=""lost"">υ</supplied></w>"
qasr0007,10,κὲ,grc,w,"<w xml:id=""qasr0007-10"" xml:lang=""grc"">κὲ</w>"
qasr0007,11,ὁμοῦ,grc,w,"<w xml:id=""qasr0007-11"" xml:lang=""grc""><expan><abbr>ὁμ</abbr><ex>οῦ</ex></expan></w>"
qasr0007,12,Ἀτρήσου,grc,w,"<w xml:id=""qasr0007-12"" xml:lang=""grc""><unclear>Ἀ</unclear>τρήσου</w>"
qasr0007,13,κὲ,grc,w,"<w xml:id=""qasr0007-13"" xml:lang=""grc""><unclear>κ</unclear>ὲ</w>"
qasr0007,14,ὁμοῦ,grc,w,"<w xml:id=""qasr0007-14"" xml:lang=""grc""><supplied reason=""lost""><expan><abbr>ὁμ</abbr><ex>οῦ</ex></expan></supplied></w>"
qasr0007,15,Τρήμου,grc,w,"<w xml:id=""qasr0007-15"" xml:lang=""grc"">Τρήμου</w>"
qasr0007,16,κὲ,grc,w,"<w xml:id=""qasr0007-16"" xml:lang=""grc"">κὲ</w>"
qasr0007,17,ὁμοῦ,grc,w,"<w xml:id=""qasr0007-17"" xml:lang=""grc""><expan><abbr>ὁμ</abbr><ex>οῦ</ex></expan></w>"
qasr0007,18,Ἀδημ.,grc,w,"<w xml:id=""qasr0007-18"" xml:lang=""grc"">Ἀδημ.</w>"
qasr0007,19,"Μνήσθητι,",grc,w,"<w xml:id=""qasr0007-19"" xml:lang=""grc""><expan><abbr>Μν</abbr><ex>ήσθητι</ex></expan>,</w>"
qasr0007,20,"Κύριη,",grc,w,"<w xml:id=""qasr0007-20"" xml:lang=""grc""><expan><abbr>Κ</abbr><ex>ύρι</ex><abbr>η</abbr></expan>,</w>"
qasr0007,21,ΠΤΙΓ,grc,naw,"<orig xml:id=""qasr0007-21"" xml:lang=""grc"">ΠΤΙΓ</orig>"
qasr0007,22,ἀμίν.,grc,w,"<w xml:id=""qasr0007-22"" xml:lang=""grc"">ἀμίν.</w>"
qasr0007,23,"Μνήσθητι,",grc,w,"<w xml:id=""qasr0007-23"" xml:lang=""grc""><expan><abbr>Μν</abbr><ex>ήσθητι</ex></expan>,</w>"
qasr0007,24,Κύριε.,grc,w,"<w xml:id=""qasr0007-24"" xml:lang=""grc""><expan><abbr>Κ</abbr><ex>ύρι</ex><abbr>ε</abbr></expan>.</w>"
qasr0009,1,Μνήμη,grc,w,"<w xml:id=""qasr0009-1"" xml:lang=""grc"">Μ<supplied reason=""omitted"">ν</supplied>ήμη</w>"
qasr0009,2,Μα,grc,w,"<w xml:id=""qasr0009-2"" xml:lang=""grc"">Μα</w>"
qasr0010,1,"Χριστέ,",grc,w,"<w xml:id=""qasr0010-1"" xml:lang=""grc""><expan><abbr>Χ</abbr><ex>ριστ</ex><abbr>έ</abbr></expan>,</w>"
qasr0010,2,βοήει,grc,w,"<w xml:id=""qasr0010-2"" xml:lang=""grc"">βοή<supplied reason=""lost"">ει</supplied></w>"
qasr0011,1,νικᾷ.,grc,w,"<w xml:id=""qasr0011-1"" xml:lang=""grc"">νικᾷ.</w>"
qazi0001,1,ὑπὲρ,grc,w,"<w xml:id=""qazi0001-1"" xml:lang=""grc"">ὑπὲρ</w>"
qazi0001,2,σωτηρίας,grc,w,"<w xml:id=""qazi0001-2"" xml:lang=""grc"">σωτη<supplied reason=""lost"">ρί</supplied>ας</w>"
qazi0001,3,τῶν,grc,w,"<w xml:id=""qazi0001-3"" xml:lang=""grc"">τ<supplied reason=""lost"">ῶν</supplied></w>"
qazi0001,4,κυρίων,grc,w,"<w xml:id=""qazi0001-4"" xml:lang=""grc""><supplied reason=""lost"">κυρί</supplied>ων</w>"
qazi0001,5,ἡμῶν,grc,w,"<w xml:id=""qazi0001-5"" xml:lang=""grc"">ἡμῶν</w>"
qazi0001,6,αὐτοκρατόρων,grc,w,"<w xml:id=""qazi0001-6"" xml:lang=""grc"">αὐτοκρατ<supplied reason=""lost"">όρων</supplied></w>"
qazi0001,7,καισάρων,grc,w,"<w xml:id=""qazi0001-7"" xml:lang=""grc"">καισάρων</w>"
qazi0001,8,Λουκίου,grc,w,"<w xml:id=""qazi0001-8"" xml:lang=""grc""><expan><abbr>Λ</abbr><ex>ουκίου</ex></expan></w>"
qazi0001,9,Σεπτιμίου,grc,w,"<w xml:id=""qazi0001-9"" xml:lang=""grc""><expan><abbr>Σεπτ</abbr><ex>ιμίου</ex></expan></w>"
qazi0001,10,Σεουήρου,grc,w,"<w xml:id=""qazi0001-10"" xml:lang=""grc"">Σεου<supplied reason=""lost"">ήρου</supplied></w>"
qazi0001,11,Εὐσεβοῦς,grc,w,"<w xml:id=""qazi0001-11"" xml:lang=""grc""><expan><abbr>Εὐσεβ</abbr><ex>οῦς</ex></expan></w>"
qazi0001,12,Περτίνακος,grc,w,"<w xml:id=""qazi0001-12"" xml:lang=""grc""><expan><abbr>Περτ</abbr><ex>ίνακος</ex></expan></w>"
qazi0001,13,Σεβαστοῦ,grc,w,"<w xml:id=""qazi0001-13"" xml:lang=""grc""><expan><abbr>Σεβ</abbr><ex>αστοῦ</ex></expan></w>"
qazi0001,14,καὶ,grc,w,"<w xml:id=""qazi0001-14"" xml:lang=""grc"">καὶ</w>"
qazi0001,15,Μάρκου,grc,w,"<w xml:id=""qazi0001-15"" xml:lang=""grc""><expan><abbr>Μ</abbr><ex>άρκου</ex></expan></w>"
qazi0001,16,Αὐρηλίου,grc,w,"<w xml:id=""qazi0001-16"" xml:lang=""grc""><expan><abbr>Αὐρ</abbr><ex>ηλίου</ex></expan></w>"
qazi0001,17,Ἀντωνενου,grc,w,"<w xml:id=""qazi0001-17"" xml:lang=""grc"">Ἀ<supplied reason=""lost"">ντωνε</supplied>νου</w>"
qazi0001,18,καὶ,grc,w,"<w xml:id=""qazi0001-18"" xml:lang=""grc""><del rend=""erasure"">καὶ</del></w>"
qazi0001,19,Ποπλίου,grc,w,"<w xml:id=""qazi0001-19"" xml:lang=""grc""><del rend=""erasure""><expan><abbr>Π</abbr><ex>οπλίου</ex></expan></del></w>"
qazi0001,20,Σεπτιμίου,grc,w,"<w xml:id=""qazi0001-20"" xml:lang=""grc""><del rend=""erasure""><expan><abbr>Σεπτ</abbr><ex>ιμίου</ex></expan></del></w>"
qazi0001,21,"Γέτα,",grc,w,"<w xml:id=""qazi0001-21"" xml:lang=""grc""><del rend=""erasure"">Γ</del>έτα,</w>"
qazi0001,22,υἱῶν,grc,w,"<w xml:id=""qazi0001-22"" xml:lang=""grc"">υἱῶν</w>"
qazi0001,23,αὐτοῦ,grc,w,"<w xml:id=""qazi0001-23"" xml:lang=""grc"">αὐ<supplied reason=""lost"">τοῦ</supplied></w>"
qazi0001,24,ἐξ,grc,w,"<w xml:id=""qazi0001-24"" xml:lang=""grc""><supplied reason=""lost"">ἐξ</supplied></w>"
qazi0001,25,εủχῆς,grc,w,"<w xml:id=""qazi0001-25"" xml:lang=""grc"">εủχῆς</w>"
qazi0001,26,Ίουδαίων.,grc,w,"<w xml:id=""qazi0001-26"" xml:lang=""grc"">Ίουδαίων.</w>"
qazi0001,27,καὶ,grc,w,"<w xml:id=""qazi0001-27"" xml:lang=""grc"">καὶ</w>"
qazi0001,28,Ίουλίας,grc,w,"<w xml:id=""qazi0001-28"" xml:lang=""grc"">Ίουλίας</w>"
qazi0001,29,Δόμνης,grc,w,"<w xml:id=""qazi0001-29"" xml:lang=""grc"">Δόμνης</w>"
qazi0001,30,Σεβαστής,grc,w,"<w xml:id=""qazi0001-30"" xml:lang=""grc"">Σεβ<supplied reason=""lost"">αστής</supplied></w>"
raqi0001,1,θεὸς,grc,w,"<w xml:id=""raqi0001-1"" xml:lang=""grc""><expan><abbr><hi rend=""supraline"">θ</hi></abbr><ex>εὸς</ex></expan></w>"
raqi0001,2,βοήθει.,grc,w,"<w xml:id=""raqi0001-2"" xml:lang=""grc""><expan><abbr><hi rend=""supraline"">β</hi></abbr><ex>οήθει</ex></expan>.</w>"
raqi0001,3,υἵς,grc,w,"<w xml:id=""raqi0001-3"" xml:lang=""grc"">υἵς</w>"
raqi0001,4,θεὸς,grc,w,"<w xml:id=""raqi0001-4"" xml:lang=""grc"">θεὸς</w>"
raqi0001,5,μόνος,grc,w,"<w xml:id=""raqi0001-5"" xml:lang=""grc"">μόνος</w>"
sepp0036,1,Σαμουῆλος,grc,w,"<w xml:id=""sepp0036-1"" xml:lang=""grc"">Σαμουῆλος</w>"
sepp0036,2,υἱὼς,grc,w,"<w xml:id=""sepp0036-2"" xml:lang=""grc"">υἱὼς</w>"
sepp0036,3,γαμετὴ,grc,w,"<w xml:id=""sepp0036-3"" xml:lang=""grc"">γαμετὴ</w>"
sepp0036,4,αὐτοῦ,grc,w,"<w xml:id=""sepp0036-4"" xml:lang=""grc"">αὐτοῦ</w>"
sepp0036,5,Θ,grc,naw,"<orig xml:id=""sepp0036-5"" xml:lang=""grc"">Θ</orig>"
sepp0036,6,καὶ,grc,w,"<w xml:id=""sepp0036-6"" xml:lang=""grc""><expan><abbr>κα</abbr><ex>ὶ</ex></expan></w>"
sepp0036,7,σύνγωνοι,grc,w,"<w xml:id=""sepp0036-7"" xml:lang=""grc"">σ<supplied reason=""omitted"">ύ</supplied>νγων<supplied reason=""lost"">οι</supplied></w>"
shik0005,1,Ἐπὶ,grc,w,"<w xml:id=""shik0005-1"" xml:lang=""grc""><supplied reason=""lost"">Ἐπὶ</supplied></w>"
shik0005,2,ΟΥ,grc,naw,"<orig xml:id=""shik0005-2"" xml:lang=""grc""><supplied reason=""lost"">Ο</supplied>Υ</orig>"
shik0005,3,τοῦ,grc,w,"<w xml:id=""shik0005-3"" xml:lang=""grc"">τοῦ</w>"
shik0005,4,ἁγιωτάτου,grc,w,"<w xml:id=""shik0005-4"" xml:lang=""grc"">ἁγιωτά<supplied reason=""lost"">του</supplied></w>"
shik0005,5,καὶ,grc,w,"<w xml:id=""shik0005-5"" xml:lang=""grc""><supplied reason=""lost"">καὶ</supplied></w>"
shik0005,6,ἐπισκόπου,grc,w,"<w xml:id=""shik0005-6"" xml:lang=""grc""><supplied reason=""lost"">ἐπισκό</supplied><unclear>πο</unclear>υ</w>"
shik0005,7,ὁ,grc,w,"<w xml:id=""shik0005-7"" xml:lang=""grc"">ὁ</w>"
shik0005,8,εὐλαβέστατος,grc,w,"<w xml:id=""shik0005-8"" xml:lang=""grc"">εὐλαβέσ<supplied reason=""lost"">τατος</supplied></w>"
shik0005,9,ἐψήφωσεν,grc,w,"<w xml:id=""shik0005-9"" xml:lang=""grc"">ἐψήφωσεν</w>"
shik0005,10,διὰ,grc,w,"<w xml:id=""shik0005-10"" xml:lang=""grc"">δι<supplied reason=""lost"">ὰ</supplied></w>"
shik0005,11,σπουδῆς,grc,w,"<w xml:id=""shik0005-11"" xml:lang=""grc""><supplied reason=""lost"" cert=""low"">σπουδῆς</supplied></w>"
shik0005,12,οἰκονόμου,grc,w,"<w xml:id=""shik0005-12"" xml:lang=""grc""><supplied reason=""lost"">οἰκ</supplied><unclear>ο</unclear>νόμου</w>"
shik0006,1,HT,grc,naw,"<orig xml:id=""shik0006-1"" xml:lang=""grc"">HT</orig>"
shik0006,2,ΑΝΤ,grc,naw,"<orig xml:id=""shik0006-2"" xml:lang=""grc""><unclear>Α</unclear>ΝΤ</orig>"
shik0006,3,ΟΣ,grc,naw,"<orig xml:id=""shik0006-3"" xml:lang=""grc"">ΟΣ</orig>"
sina0251,1,Κύριε,grc,w,"<w xml:id=""sina0251-1"" xml:lang=""grc""><expan><abbr>Κ</abbr><ex>ύρι</ex><abbr>ε</abbr></expan></w>"
sina0251,2,Ἰεσοῦ,grc,w,"<w xml:id=""sina0251-2"" xml:lang=""grc"">Ἰ<supplied reason=""omitted"">εσο</supplied>ῦ</w>"
sina0251,3,Χριστέ,grc,w,"<w xml:id=""sina0251-3"" xml:lang=""grc""><expan><abbr>Χ</abbr><ex>ριστ</ex><abbr>έ</abbr></expan></w>"
sina0251,4,μνέσθετι,grc,w,"<w xml:id=""sina0251-4"" xml:lang=""grc"">μνέσθετι</w>"
sina0251,5,καὶ,grc,w,"<w xml:id=""sina0251-5"" xml:lang=""grc"">καὶ</w>"
sina0251,6,βωηθέσον,grc,w,"<w xml:id=""sina0251-6"" xml:lang=""grc"">βωηθέσον</w>"
sina0251,7,τόν,grc,w,"<w xml:id=""sina0251-7"" xml:lang=""grc"">τόν</w>"
sina0251,8,δοῦλὀν,grc,w,"<w xml:id=""sina0251-8"" xml:lang=""grc"">δοῦλὀν</w>"
sina0251,9,σου,grc,w,"<w xml:id=""sina0251-9"" xml:lang=""grc"">σου</w>"
sina0251,10,Σαμμάσας,grc,w,"<w xml:id=""sina0251-10"" xml:lang=""grc"">Σαμμάσας</w>"
sina0251,11,Ἀβρααμίου,grc,w,"<w xml:id=""sina0251-11"" xml:lang=""grc""><expan><abbr>Ἀβρααμ</abbr><ex>ίου</ex></expan></w>"
sina0251,12,καί,grc,w,"<w xml:id=""sina0251-12"" xml:lang=""grc""><expan><abbr>κ</abbr><ex>αί</ex></expan></w>"
sina0251,13,Πέτρος,grc,w,"<w xml:id=""sina0251-13"" xml:lang=""grc"">Πέτρος</w>"
sina0251,14,Ἀναστασίας,grc,w,"<w xml:id=""sina0251-14"" xml:lang=""grc"">Ἀναστασίας</w>"
sina0252,1,Κύριε,grc,w,"<w xml:id=""sina0252-1"" xml:lang=""grc""><expan><abbr>Κ</abbr><ex>ύρι</ex>ε</expan></w>"
sina0252,2,βοήθει,grc,w,"<w xml:id=""sina0252-2"" xml:lang=""grc"">βοήθ<supplied reason=""omitted"">ε</supplied>ι</w>"
sina0252,3,Θεοδώραν,grc,w,"<w xml:id=""sina0252-3"" xml:lang=""grc"">Θεοδώραν</w>"
sina0252,4,Κύριε,grc,w,"<w xml:id=""sina0252-4"" xml:lang=""grc""><expan><abbr>Κ</abbr><ex>ύρι</ex>ε</expan></w>"
sina0252,5,βοήθει,grc,w,"<w xml:id=""sina0252-5"" xml:lang=""grc"">βοήθ<supplied reason=""omitted"">ε</supplied>ι</w>"
sina0252,6,φιλαδεφίαν,grc,w,"<w xml:id=""sina0252-6"" xml:lang=""grc"">φιλαδεφίαν</w>"
sina0254,1,Χάσετος,grc,w,"<w xml:id=""sina0254-1"" xml:lang=""grc"">Χάσετο<unclear>ς</unclear></w>"
sina0254,2,Διονῦσος,grc,w,"<w xml:id=""sina0254-2"" xml:lang=""grc""><unclear>Δ</unclear>ιονῦσος</w>"
sina0255,1,Ἀββᾶ,grc,w,"<w xml:id=""sina0255-1"" xml:lang=""grc"">Ἀββᾶ</w>"
sina0255,2,Ἀθαλας,grc,w,"<w xml:id=""sina0255-2"" xml:lang=""grc"">Ἀθαλας</w>"
